"uid","namedLocation","date","eventID","domainID","siteID","plotID","individualID","tagStatus","growthForm","plantStatus","stemDiameter","measurementHeight","height","baseCrownHeight","breakHeight","breakDiameter","maxCrownDiameter","ninetyCrownDiameter","canopyPosition","shape","basalStemDiameter","basalStemDiameterMsrmntHeight","maxBaseCrownDiameter","ninetyBaseCrownDiameter","remarks","recordedBy","measuredBy","dataQF"
"37e277a7-e4d7-4d3b-8998-4921d9d50ca8","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04983","ok","single bole tree","Live",90.1,130,48.6,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","legacyData"
"2ff76eb0-020f-4c66-aedd-7350a01cf05b","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04862","ok","sapling","Live",NA,NA,1.8,NA,NA,NA,NA,NA,NA,"",2.5,10,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"cde75744-dc6d-4ac2-b751-a824fffe7cda","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04959","ok","sapling","Live",NA,NA,0.7,NA,NA,NA,NA,NA,NA,"",1.3,10,NA,NA,"","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","legacyData"
"88186b81-6ebe-492b-b41e-06542525f4c9","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04850","ok","small tree","Live",3.7,130,3.9,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"5496396f-e19a-40df-8d2b-5ba94eaf8f09","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04871","ok","small tree","Live",2.7,130,1.8,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"2072f609-18de-49da-b04b-452217a418d8","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04984","ok","single bole tree","Live",99,130,47.6,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","legacyData"
"038201d0-836e-4be9-bec5-59cbdd7eb62c","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04853","ok","single bole tree","Live",11.5,130,7.8,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"4d4754bc-1c9b-4930-ad13-4d2ecf4cec47","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04949","ok","single bole tree","Live",83.9,130,45.9,NA,NA,NA,NA,NA,NA,"",1,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"2baf5f28-3785-4b19-a89f-935384b7dab2","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04849","ok","small shrub","Live",NA,NA,0.6,NA,NA,NA,0.7,0.5,NA,"inverted cone",1,10,0.1,0.1,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"e9fa338c-49fd-4cf0-a8fa-d1bdb6251c03","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04879","ok","sapling","Live",NA,NA,0.7,NA,NA,NA,NA,NA,NA,"",1.7,10,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"fd825af3-a5d4-4f59-8671-f1734558aaab","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04989","ok","sapling","Live",NA,NA,1.5,NA,NA,NA,NA,NA,NA,"",3.6,10,NA,NA,"","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","legacyData"
"8384cc7b-7373-4ba0-8d1c-14fa2d79a25e","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04863","ok","multi-bole tree","Live",19.5,177,8.8,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"aaf927b9-b680-445b-b106-4d57da74067e","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04881","ok","small tree","Live",2.8,130,2,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"a200edc0-8667-4cea-abe5-72cdb6275570","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04899","ok","sapling","Live",NA,NA,1.2,NA,NA,NA,NA,NA,NA,"",2,10,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"44e9a6b2-1d05-4b79-99fb-9cfac379682c","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04885","ok","small tree","Live",3.1,130,2.2,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"b21318ee-fbb4-4cca-b9f1-165b96f2306a","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04876","ok","small tree","Live",3,130,2.6,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"9c8201c7-ed09-4fbc-bbe1-ec2ffdd84ab2","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04859","ok","small shrub","Live, insect damaged",NA,NA,0.6,0.3,NA,NA,0.3,0.3,NA,"ellipsoid or sphere",1,10,NA,NA,"Insect damage","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"ad32d663-c862-4186-8019-3a65ee475214","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04953","ok","single bole tree","Live",27.3,130,21,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","legacyData"
"6056400b-9973-49cc-ab3b-98570683d789","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04850","ok","small tree","Live",4.1,130,3.9,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"ebb88520-ad8d-4672-a284-b8de0bbdae9b","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04954","ok","single bole tree","Live",77.7,130,38.2,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","legacyData"
"9b718c75-ce1b-43da-941e-15f60072d72b","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04948","ok","single bole tree","Live, physically damaged",16.5,130,8.4,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"damaged bole","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"ba0f7c10-c7f7-41fe-baa2-d01ea4f0e953","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04952","ok","single bole tree","Live",13.4,130,7.8,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","legacyData"
"3315ee8f-a78c-4b48-9b6c-5ac172b33881","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04977","ok","small tree","Live",7.9,130,5,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","legacyData"
"11317382-568c-4b9c-9d3f-f8c9572fdac3","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04851","ok","single bole tree","Live",78.8,130,41.1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"4824b2fc-cfb5-499e-bd99-2c5efb761cf6","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04945","ok","single bole tree","Live",22.7,130,14,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"34d6ee57-67eb-465d-80a8-123962f4e26a","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04990","ok","small tree","Live",3,130,5.5,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","legacyData"
"a766f87a-066f-4029-855a-80125d1626cf","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04867","ok","small shrub","Standing dead",NA,NA,1.2,NA,NA,NA,0.8,0.4,NA,"inverted cone",1.2,10,0.1,0.1,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"13139a1e-fc01-49de-8259-9c43ac0e0255","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04987","ok","single bole tree","Live, physically damaged",13.2,130,9.4,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"Bole damage rotted bark","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","legacyData"
"71e0107b-bc36-4611-a5a7-89e961950d09","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04860","ok","sapling","Live",NA,NA,1.4,NA,NA,NA,NA,NA,NA,"",3.1,10,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"48061ad0-279b-4f2f-9c17-cb886e2aa411","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04894","ok","small tree","Live",5,135,4,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"0654605b-d1cf-4fc2-bf75-8aeafecfc34f","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04877","ok","small shrub","Live",NA,NA,0.6,0.2,NA,NA,0.5,0.4,NA,"ellipsoid or sphere",1.6,10,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"76477a06-d60f-446e-8580-29f779d077f9","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04963","ok","sapling","Live",NA,NA,0.7,NA,NA,NA,NA,NA,NA,"",1.8,10,NA,NA,"","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","legacyData"
"6b89b857-b3d1-474c-a239-1d713526dcce","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04969","ok","sapling","Live",NA,NA,1.1,NA,NA,NA,NA,NA,NA,"",1.8,10,NA,NA,"","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","legacyData"
"faf4bfa3-4edf-408e-b118-c56cc1f8d7d2","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04966","ok","single bole tree","Live",30.4,130,21.3,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","legacyData"
"3f8983c1-eb73-480a-9f95-3a18ed475f83","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04982","ok","single bole tree","Live, physically damaged",12.1,135,8.2,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"Bole damage - pitching out","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","legacyData"
"57cb8ab1-d35b-42ac-b7ae-71ab914dde0c","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04861","ok","small shrub","Live",NA,NA,1.1,0.3,NA,NA,0.8,0.8,NA,"ellipsoid or sphere",1.6,10,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"53177101-582a-4d2f-bf5c-ab46fa71f562","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04872","ok","small tree","Live",1.3,130,0.8,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"bd120f70-acbc-45e0-89be-9e6961c8379f","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04978","ok","sapling","Live",NA,NA,0.9,NA,NA,NA,NA,NA,NA,"",2,10,NA,NA,"","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","legacyData"
"44954a09-a518-4538-b3e6-59347557c897","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04941","ok","single bole tree","Live",11.5,130,9,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"aae90c4b-993b-4d85-bb19-c46e5fdc4104","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04979","ok","small tree","Live",3.2,130,2.1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","legacyData"
"109f08b5-ce77-4fec-b864-943071e9350e","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04855","ok","small tree","Live",3.9,130,4.4,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"53b43e97-c373-4e86-950a-b18f3307d21e","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04944","ok","single bole tree","Live",10.2,130,7.5,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"67333259-56bf-4e53-9879-e74cecb72632","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04997","ok","sapling","Live, physically damaged",NA,NA,1,NA,NA,NA,NA,NA,NA,"",2.2,10,NA,NA,"Bole damage","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","legacyData"
"85c510ed-296d-4c69-91ee-a971d200dae1","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.02087","ok","single bole tree","Dead, broken bole",87.1,130,2.4,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","legacyData"
"f2f0ffd7-0493-4174-be6d-af0612535a05","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04858","ok","sapling","Live",NA,NA,0.6,NA,NA,NA,NA,NA,NA,"",1.1,10,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"4218e2f2-bc85-48bb-88e9-a00c1c741233","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04882","ok","small tree","Live",9.2,130,6.2,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"7aacbb2f-3dac-4d97-8ffa-7faf11fffaf6","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04990","ok","small tree","Live, physically damaged",3.9,130,5.5,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","legacyData"
"16837986-9ea4-4a3f-b782-f73779e8c9d9","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04897","ok","small shrub","Live",NA,NA,1.1,NA,NA,NA,1,0.6,NA,"inverted cone",1.3,10,0.6,0.3,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"c0d042ca-4cbb-4f1a-a254-34a504d1d190","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04896","ok","small tree","Live",1.5,130,2.2,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"4edf6e59-d265-4328-a2bd-1b4204fed33c","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04890","ok","single bole tree","Live, disease damaged",91.5,130,38.9,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"basal rot and catface","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"af381113-e693-4053-a70a-eab1dfdbbf27","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04970","ok","sapling","Standing dead",NA,NA,1.2,NA,NA,NA,NA,NA,NA,"",1.6,10,NA,NA,"","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","legacyData"
"1a8b129e-a933-45c0-aca7-72748759f1d0","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04868","ok","sapling","Live",NA,NA,1.1,NA,NA,NA,NA,NA,NA,"",1.6,11,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"62230e3d-a822-4dfa-962a-513278fd82c7","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04990","ok","small tree","Live, physically damaged",7.4,130,5.5,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"Bole damage crushed by fallen tree","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","legacyData"
"0e06be8d-bdc4-4b48-98f2-c28b5a729bfd","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04975","ok","sapling","Live",NA,NA,1,NA,NA,NA,NA,NA,NA,"",2.1,10,NA,NA,"","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","legacyData"
"ce7eed38-2fcb-4cb8-a866-efb0196ffd0c","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04863","ok","multi-bole tree","Live",12.8,171,8.8,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"6e5a4fa9-6b69-4ea7-9892-d7bfe3910e8a","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.05854","ok","single bole tree","Dead, broken bole",69.9,130,6.2,NA,6.2,50,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"57e66baf-a503-4048-87a3-53cc2c1ea4cc","WREF_089.basePlot.vst","2017-10-16","vst_WREF_2017","D16","WREF","WREF_089","NEON.PLA.D16.WREF.04992","ok","single bole tree","Live",12.9,130,7.4,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","+U+GA8YvyAcIR2iT16bCsJaxBTBeLP3Wg8rQ1wbUcL4=","legacyData"
